region,community,cases,date
NA,SANTA MONICA MOUNTAINS,2,2020-03-23
NA,SANTA MONICA MOUNTAINS,2,2020-03-24
NA,SANTA MONICA MOUNTAINS,3,2020-03-25
NA,SANTA MONICA MOUNTAINS,4,2020-03-26
UNINCORPORATED,SANTA MONICA MOUNTAINS,0,2020-03-27
UNINCORPORATED,SANTA MONICA MOUNTAINS,0,2020-03-28
UNINCORPORATED,SAUGUS,0,2020-03-27
UNINCORPORATED,SAUGUS,0,2020-03-28
UNINCORPORATED,SAUGUS/CANYON COUNTRY,0,2020-03-27
UNINCORPORATED,SAUGUS/CANYON COUNTRY,0,2020-03-28
LOS ANGELES,SHADOW HILLS,NA,2020-03-27
LOS ANGELES,SHADOW HILLS,NA,2020-03-28
NA,SHERMAN OAKS,2,2020-03-17
LOS ANGELES,SHERMAN OAKS,4,2020-03-18
NA,SHERMAN OAKS,5,2020-03-19
NA,SHERMAN OAKS,6,2020-03-20
NA,SHERMAN OAKS,7,2020-03-21
NA,SHERMAN OAKS,7,2020-03-22
NA,SHERMAN OAKS,8,2020-03-23
NA,SHERMAN OAKS,10,2020-03-24
NA,SHERMAN OAKS,12,2020-03-25
NA,SHERMAN OAKS,17,2020-03-26
LOS ANGELES,SHERMAN OAKS,21,2020-03-27
LOS ANGELES,SHERMAN OAKS,25,2020-03-28
NA,SIERRA MADRE,0,2020-03-27
NA,SIERRA MADRE,0,2020-03-28
NA,SIGNAL HILL,NA,2020-03-27
NA,SIGNAL HILL,NA,2020-03-28
NA,SILVERLAKE,1,2020-03-17
LOS ANGELES,SILVERLAKE,1,2020-03-18
NA,SILVERLAKE,3,2020-03-21
NA,SILVERLAKE,3,2020-03-22
NA,SILVERLAKE,4,2020-03-23
NA,SILVERLAKE,5,2020-03-24
NA,SILVERLAKE,6,2020-03-25
NA,SILVERLAKE,11,2020-03-26
LOS ANGELES,SILVERLAKE,12,2020-03-27
LOS ANGELES,SILVERLAKE,14,2020-03-28
UNINCORPORATED,SOUTH ANTELOPE VALLEY,0,2020-03-27
UNINCORPORATED,SOUTH ANTELOPE VALLEY,0,2020-03-28
LOS ANGELES,SOUTH CARTHAY,5,2020-03-27
LOS ANGELES,SOUTH CARTHAY,5,2020-03-28
UNINCORPORATED,SOUTH EDWARDS,0,2020-03-28
NA,SOUTH EL MONTE,1,2020-03-19
NA,SOUTH EL MONTE,1,2020-03-20
NA,SOUTH EL MONTE,1,2020-03-21
NA,SOUTH EL MONTE,1,2020-03-22
NA,SOUTH EL MONTE,1,2020-03-23
NA,SOUTH EL MONTE,1,2020-03-24
NA,SOUTH EL MONTE,3,2020-03-25
NA,SOUTH EL MONTE,4,2020-03-26
NA,SOUTH EL MONTE,0,2020-03-27
UNINCORPORATED,SOUTH EL MONTE,0,2020-03-27
NA,SOUTH EL MONTE,0,2020-03-28
UNINCORPORATED,SOUTH EL MONTE,0,2020-03-28
NA,SOUTH GATE,1,2020-03-22
NA,SOUTH GATE,1,2020-03-23
NA,SOUTH GATE,1,2020-03-24
NA,SOUTH GATE,2,2020-03-25
NA,SOUTH GATE,4,2020-03-26
NA,SOUTH GATE,4,2020-03-27
NA,SOUTH GATE,11,2020-03-28
NA,SOUTH PARK,1,2020-03-23
NA,SOUTH PARK,1,2020-03-24
NA,SOUTH PARK,1,2020-03-25
NA,SOUTH PARK,2,2020-03-26
LOS ANGELES,SOUTH PARK,3,2020-03-27
LOS ANGELES,SOUTH PARK,4,2020-03-28
NA,SOUTH PASADENA,1,2020-03-17
NA,SOUTH PASADENA,1,2020-03-18
NA,SOUTH PASADENA,1,2020-03-19
NA,SOUTH PASADENA,2,2020-03-20
NA,SOUTH PASADENA,2,2020-03-21
NA,SOUTH PASADENA,3,2020-03-22
NA,SOUTH PASADENA,3,2020-03-23
NA,SOUTH PASADENA,3,2020-03-24
NA,SOUTH PASADENA,3,2020-03-25
NA,SOUTH PASADENA,4,2020-03-26
NA,SOUTH PASADENA,3,2020-03-27
NA,SOUTH PASADENA,3,2020-03-28
UNINCORPORATED,SOUTH SAN GABRIEL,0,2020-03-27
UNINCORPORATED,SOUTH SAN GABRIEL,0,2020-03-28
NA,SOUTH WHITTIER,1,2020-03-20
NA,SOUTH WHITTIER,1,2020-03-21
NA,SOUTH WHITTIER,1,2020-03-22
NA,SOUTH WHITTIER,2,2020-03-23
NA,SOUTH WHITTIER,2,2020-03-24
NA,SOUTH WHITTIER,3,2020-03-25
NA,SOUTH WHITTIER,4,2020-03-26
UNINCORPORATED,SOUTH WHITTIER,3,2020-03-27
UNINCORPORATED,SOUTH WHITTIER,5,2020-03-28
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-27
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-28
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-27
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-28
NA,STEVENSON RANCH,1,2020-03-19
NA,STEVENSON RANCH,1,2020-03-20
NA,STEVENSON RANCH,1,2020-03-21
NA,STEVENSON RANCH,1,2020-03-22
NA,STEVENSON RANCH,2,2020-03-23
NA,STEVENSON RANCH,2,2020-03-24
NA,STEVENSON RANCH,2,2020-03-25
NA,STEVENSON RANCH,3,2020-03-26
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-27
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-28
NA,STUDIO CITY,3,2020-03-19
NA,STUDIO CITY,3,2020-03-20
NA,STUDIO CITY,4,2020-03-21
NA,STUDIO CITY,4,2020-03-22
NA,STUDIO CITY,7,2020-03-23
NA,STUDIO CITY,7,2020-03-24
NA,STUDIO CITY,7,2020-03-25
NA,STUDIO CITY,11,2020-03-26
LOS ANGELES,STUDIO CITY,10,2020-03-27
LOS ANGELES,STUDIO CITY,10,2020-03-28
NA,SUN VALLEY,1,2020-03-21
NA,SUN VALLEY,1,2020-03-22
NA,SUN VALLEY,2,2020-03-23
NA,SUN VALLEY,2,2020-03-24
NA,SUN VALLEY,2,2020-03-25
NA,SUN VALLEY,2,2020-03-26
LOS ANGELES,SUN VALLEY,3,2020-03-27
LOS ANGELES,SUN VALLEY,5,2020-03-28
UNINCORPORATED,SUN VILLAGE,0,2020-03-27
UNINCORPORATED,SUN VILLAGE,0,2020-03-28
NA,SUNLAND,1,2020-03-21
NA,SUNLAND,1,2020-03-22
NA,SUNLAND,1,2020-03-23
NA,SUNLAND,1,2020-03-24
NA,SUNLAND,1,2020-03-25
NA,SUNLAND,1,2020-03-26
LOS ANGELES,SUNLAND,0,2020-03-27
LOS ANGELES,SUNLAND,NA,2020-03-28
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-27
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-28
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-27
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-28
LOS ANGELES,SYLMAR,1,2020-03-18
NA,SYLMAR,1,2020-03-19
NA,SYLMAR,1,2020-03-20
NA,SYLMAR,1,2020-03-21
NA,SYLMAR,1,2020-03-22
NA,SYLMAR,1,2020-03-23
NA,SYLMAR,1,2020-03-24
NA,SYLMAR,1,2020-03-25
NA,SYLMAR,2,2020-03-26
LOS ANGELES,SYLMAR,4,2020-03-27
LOS ANGELES,SYLMAR,8,2020-03-28
NA,TARZANA,5,2020-03-17
LOS ANGELES,TARZANA,5,2020-03-18
NA,TARZANA,5,2020-03-19
NA,TARZANA,6,2020-03-20
NA,TARZANA,7,2020-03-21
NA,TARZANA,8,2020-03-22
NA,TARZANA,8,2020-03-23
NA,TARZANA,9,2020-03-24
NA,TARZANA,9,2020-03-25
NA,TARZANA,14,2020-03-26
LOS ANGELES,TARZANA,17,2020-03-27
LOS ANGELES,TARZANA,19,2020-03-28
NA,TEMPLE,1,2020-03-22
NA,TEMPLE,1,2020-03-23
NA,TEMPLE,1,2020-03-24
NA,TEMPLE,3,2020-03-25
NA,TEMPLE,6,2020-03-26
NA,TEMPLE CITY,0,2020-03-27
NA,TEMPLE CITY,1,2020-03-28
LOS ANGELES,TEMPLE-BEAUDRY,5,2020-03-27
LOS ANGELES,TEMPLE-BEAUDRY,5,2020-03-28
LOS ANGELES,THAI TOWN,NA,2020-03-27
LOS ANGELES,THAI TOWN,NA,2020-03-28
LOS ANGELES,TOLUCA LAKE,NA,2020-03-27
LOS ANGELES,TOLUCA LAKE,NA,2020-03-28
LOS ANGELES,TOLUCA TERRACE,0,2020-03-27
LOS ANGELES,TOLUCA TERRACE,0,2020-03-28
LOS ANGELES,TOLUCA WOODS,0,2020-03-27
LOS ANGELES,TOLUCA WOODS,0,2020-03-28
NA,TORRANCE,1,2020-03-17
NA,TORRANCE,2,2020-03-18
NA,TORRANCE,2,2020-03-19
NA,TORRANCE,2,2020-03-20
NA,TORRANCE,2,2020-03-21
NA,TORRANCE,3,2020-03-22
NA,TORRANCE,4,2020-03-23
NA,TORRANCE,5,2020-03-24
NA,TORRANCE,9,2020-03-25
NA,TORRANCE,14,2020-03-26
NA,TORRANCE,21,2020-03-27
NA,TORRANCE,32,2020-03-28
NA,TUJUNGA,1,2020-03-19
NA,TUJUNGA,1,2020-03-20
NA,TUJUNGA,1,2020-03-21
NA,TUJUNGA,1,2020-03-22
NA,TUJUNGA,1,2020-03-23
NA,TUJUNGA,1,2020-03-24
NA,TUJUNGA,1,2020-03-25
NA,TUJUNGA,2,2020-03-26
LOS ANGELES,TUJUNGA,2,2020-03-27
LOS ANGELES,TUJUNGA,2,2020-03-28
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-27
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-28
UNINCORPORATED,UNIVERSAL CITY,0,2020-03-28
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-27
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-28
NA,UNIVERSITY PARK,1,2020-03-19
NA,UNIVERSITY PARK,1,2020-03-20
NA,UNIVERSITY PARK,1,2020-03-21
NA,UNIVERSITY PARK,1,2020-03-22
NA,UNIVERSITY PARK,1,2020-03-23
NA,UNIVERSITY PARK,1,2020-03-24
NA,UNIVERSITY PARK,4,2020-03-25
NA,UNIVERSITY PARK,6,2020-03-26
LOS ANGELES,UNIVERSITY PARK,4,2020-03-27
LOS ANGELES,UNIVERSITY PARK,5,2020-03-28
UNINCORPORATED,VAL VERDE,0,2020-03-27
UNINCORPORATED,VAL VERDE,0,2020-03-28
UNINCORPORATED,VALENCIA,NA,2020-03-27
UNINCORPORATED,VALENCIA,NA,2020-03-28
NA,VALINDA,1,2020-03-25
NA,VALINDA,1,2020-03-26
UNINCORPORATED,VALINDA,NA,2020-03-27
UNINCORPORATED,VALINDA,NA,2020-03-28
NA,VALLEY GLEN,1,2020-03-19
NA,VALLEY GLEN,3,2020-03-20
NA,VALLEY GLEN,6,2020-03-21
NA,VALLEY GLEN,6,2020-03-22
NA,VALLEY GLEN,7,2020-03-23
NA,VALLEY GLEN,9,2020-03-24
NA,VALLEY GLEN,11,2020-03-25
NA,VALLEY GLEN,12,2020-03-26
LOS ANGELES,VALLEY GLEN,2,2020-03-27
LOS ANGELES,VALLEY GLEN,3,2020-03-28
LOS ANGELES,VALLEY VILLAGE,13,2020-03-27
LOS ANGELES,VALLEY VILLAGE,14,2020-03-28
NA,VAN NUYS,1,2020-03-19
NA,VAN NUYS,1,2020-03-20
NA,VAN NUYS,2,2020-03-21
NA,VAN NUYS,2,2020-03-22
NA,VAN NUYS,4,2020-03-23
NA,VAN NUYS,4,2020-03-24
NA,VAN NUYS,4,2020-03-25
NA,VAN NUYS,4,2020-03-26
LOS ANGELES,VAN NUYS,4,2020-03-27
LOS ANGELES,VAN NUYS,6,2020-03-28
NA,VENICE,2,2020-03-17
LOS ANGELES,VENICE,4,2020-03-18
NA,VENICE,4,2020-03-19
NA,VENICE,4,2020-03-20
NA,VENICE,6,2020-03-21
NA,VENICE,7,2020-03-22
NA,VENICE,7,2020-03-23
NA,VENICE,8,2020-03-24
NA,VENICE,9,2020-03-25
NA,VENICE,11,2020-03-26
LOS ANGELES,VENICE,11,2020-03-27
LOS ANGELES,VENICE,13,2020-03-28
NA,VERMONT KNOLLS,1,2020-03-19
NA,VERMONT KNOLLS,1,2020-03-20
NA,VERMONT KNOLLS,1,2020-03-21
NA,VERMONT KNOLLS,1,2020-03-22
NA,VERMONT KNOLLS,1,2020-03-23
NA,VERMONT KNOLLS,1,2020-03-24
NA,VERMONT KNOLLS,1,2020-03-25
NA,VERMONT KNOLLS,3,2020-03-26
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-27
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-28
LOS ANGELES,VERMONT SQUARE,NA,2020-03-27
LOS ANGELES,VERMONT SQUARE,NA,2020-03-28
NA,VERMONT VISTA,1,2020-03-21
NA,VERMONT VISTA,1,2020-03-22
NA,VERMONT VISTA,1,2020-03-23
NA,VERMONT VISTA,3,2020-03-24
NA,VERMONT VISTA,3,2020-03-25
NA,VERMONT VISTA,5,2020-03-26
LOS ANGELES,VERMONT VISTA,2,2020-03-27
LOS ANGELES,VERMONT VISTA,3,2020-03-28
NA,VERNON,0,2020-03-27
NA,VERNON,0,2020-03-28
NA,VERNON CENTRAL,1,2020-03-21
NA,VERNON CENTRAL,1,2020-03-22
NA,VERNON CENTRAL,1,2020-03-23
NA,VERNON CENTRAL,1,2020-03-24
NA,VERNON CENTRAL,1,2020-03-25
NA,VERNON CENTRAL,1,2020-03-26
LOS ANGELES,VERNON CENTRAL,3,2020-03-27
LOS ANGELES,VERNON CENTRAL,3,2020-03-28
LOS ANGELES,VICTORIA PARK,NA,2020-03-27
LOS ANGELES,VICTORIA PARK,NA,2020-03-28
LOS ANGELES,VIEW HEIGHTS,0,2020-03-27
LOS ANGELES,VIEW HEIGHTS,0,2020-03-28
UNINCORPORATED,VIEW PARK/WINDSOR HILLS,0,2020-03-27
UNINCORPORATED,VIEW PARK/WINDSOR HILLS,0,2020-03-28
NA,WALNUT,1,2020-03-18
NA,WALNUT,1,2020-03-19
NA,WALNUT,2,2020-03-20
NA,WALNUT,1,2020-03-21
NA,WALNUT,1,2020-03-22
NA,WALNUT,1,2020-03-23
NA,WALNUT,1,2020-03-24
NA,WALNUT,1,2020-03-25
NA,WALNUT,1,2020-03-26
NA,WALNUT,1,2020-03-27
NA,WALNUT,2,2020-03-28
UNINCORPORATED,WALNUT,0,2020-03-28
UNINCORPORATED,WALNUT PARK,0,2020-03-27
UNINCORPORATED,WALNUT PARK,0,2020-03-28
NA,WATTS,1,2020-03-25
NA,WATTS,1,2020-03-26
LOS ANGELES,WATTS,1,2020-03-27
LOS ANGELES,WATTS,1,2020-03-28
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-27
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-28
NA,WEST ADAMS,1,2020-03-17
LOS ANGELES,WEST ADAMS,1,2020-03-18
NA,WEST ADAMS,1,2020-03-19
NA,WEST ADAMS,1,2020-03-20
NA,WEST ADAMS,2,2020-03-21
NA,WEST ADAMS,1,2020-03-22
NA,WEST ADAMS,1,2020-03-23
NA,WEST ADAMS,3,2020-03-24
NA,WEST ADAMS,4,2020-03-25
NA,WEST ADAMS,6,2020-03-26
LOS ANGELES,WEST ADAMS,6,2020-03-27
LOS ANGELES,WEST ADAMS,7,2020-03-28
UNINCORPORATED,WEST ANTELOPE VALLEY,0,2020-03-27
UNINCORPORATED,WEST ANTELOPE VALLEY,0,2020-03-28
UNINCORPORATED,WEST CARSON,5,2020-03-27
UNINCORPORATED,WEST CARSON,6,2020-03-28
UNINCORPORATED,WEST CHATSWORTH,0,2020-03-28
NA,WEST COVINA,1,2020-03-21
NA,WEST COVINA,1,2020-03-22
NA,WEST COVINA,1,2020-03-23
NA,WEST COVINA,1,2020-03-24
NA,WEST COVINA,2,2020-03-25
NA,WEST COVINA,4,2020-03-26
NA,WEST COVINA,5,2020-03-27
NA,WEST COVINA,5,2020-03-28
NA,WEST HILLS,3,2020-03-17
LOS ANGELES,WEST HILLS,3,2020-03-18
NA,WEST HILLS,3,2020-03-19
NA,WEST HILLS,3,2020-03-20
NA,WEST HILLS,4,2020-03-21
NA,WEST HILLS,4,2020-03-22
NA,WEST HILLS,4,2020-03-23
NA,WEST HILLS,4,2020-03-24
NA,WEST HILLS,4,2020-03-25
NA,WEST HILLS,4,2020-03-26
LOS ANGELES,WEST HILLS,5,2020-03-27
LOS ANGELES,WEST HILLS,5,2020-03-28
NA,WEST HOLLYWOOD,8,2020-03-17
NA,WEST HOLLYWOOD,11,2020-03-18
NA,WEST HOLLYWOOD,12,2020-03-19
NA,WEST HOLLYWOOD,15,2020-03-20
NA,WEST HOLLYWOOD,18,2020-03-21
NA,WEST HOLLYWOOD,19,2020-03-22
NA,WEST HOLLYWOOD,23,2020-03-23
NA,WEST HOLLYWOOD,31,2020-03-24
NA,WEST HOLLYWOOD,31,2020-03-25
NA,WEST HOLLYWOOD,35,2020-03-26
NA,WEST HOLLYWOOD,42,2020-03-27
NA,WEST HOLLYWOOD,50,2020-03-28
UNINCORPORATED,WEST LA,NA,2020-03-27
UNINCORPORATED,WEST LA,NA,2020-03-28
LOS ANGELES,WEST LOS ANGELES,1,2020-03-18
NA,WEST LOS ANGELES,2,2020-03-19
NA,WEST LOS ANGELES,3,2020-03-20
NA,WEST LOS ANGELES,3,2020-03-21
NA,WEST LOS ANGELES,3,2020-03-22
NA,WEST LOS ANGELES,4,2020-03-23
NA,WEST LOS ANGELES,4,2020-03-24
NA,WEST LOS ANGELES,4,2020-03-25
NA,WEST LOS ANGELES,5,2020-03-26
LOS ANGELES,WEST LOS ANGELES,9,2020-03-27
LOS ANGELES,WEST LOS ANGELES,13,2020-03-28
UNINCORPORATED,WEST PUENTE VALLEY,0,2020-03-27
UNINCORPORATED,WEST PUENTE VALLEY,0,2020-03-28
UNINCORPORATED,WEST RANCHO DOMINGUEZ,0,2020-03-27
UNINCORPORATED,WEST RANCHO DOMINGUEZ,0,2020-03-28
NA,WEST VERNON,1,2020-03-17
LOS ANGELES,WEST VERNON,1,2020-03-18
NA,WEST VERNON,1,2020-03-19
NA,WEST VERNON,1,2020-03-20
NA,WEST VERNON,2,2020-03-21
NA,WEST VERNON,2,2020-03-22
NA,WEST VERNON,2,2020-03-23
NA,WEST VERNON,4,2020-03-24
NA,WEST VERNON,5,2020-03-25
NA,WEST VERNON,6,2020-03-26
LOS ANGELES,WEST VERNON,6,2020-03-27
LOS ANGELES,WEST VERNON,8,2020-03-28
NA,WEST WHITTIER/LOS NIETOS,1,2020-03-26
UNINCORPORATED,WEST WHITTIER/LOS NIETOS,0,2020-03-27
UNINCORPORATED,WEST WHITTIER/LOS NIETOS,0,2020-03-28
NA,WESTCHESTER,2,2020-03-17
LOS ANGELES,WESTCHESTER,2,2020-03-18
NA,WESTCHESTER,3,2020-03-19
NA,WESTCHESTER,3,2020-03-20
NA,WESTCHESTER,3,2020-03-21
NA,WESTCHESTER,3,2020-03-22
NA,WESTCHESTER,3,2020-03-23
NA,WESTCHESTER,3,2020-03-24
NA,WESTCHESTER,5,2020-03-25
NA,WESTCHESTER,7,2020-03-26
LOS ANGELES,WESTCHESTER,8,2020-03-27
LOS ANGELES,WESTCHESTER,12,2020-03-28
UNINCORPORATED,WESTFIELD/ACADEMY HILLS,0,2020-03-27
UNINCORPORATED,WESTFIELD/ACADEMY HILLS,0,2020-03-28
UNINCORPORATED,WESTHILLS,0,2020-03-27
UNINCORPORATED,WESTHILLS,0,2020-03-28
NA,WESTLAKE,1,2020-03-21
NA,WESTLAKE,1,2020-03-22
NA,WESTLAKE,1,2020-03-23
NA,WESTLAKE,1,2020-03-24
NA,WESTLAKE,1,2020-03-25
NA,WESTLAKE,1,2020-03-26
LOS ANGELES,WESTLAKE,1,2020-03-27
LOS ANGELES,WESTLAKE,2,2020-03-28
NA,WESTLAKE VILLAGE,0,2020-03-27
NA,WESTLAKE VILLAGE,0,2020-03-28
NA,WESTWOOD,2,2020-03-19
NA,WESTWOOD,5,2020-03-20
NA,WESTWOOD,5,2020-03-21
NA,WESTWOOD,5,2020-03-22
NA,WESTWOOD,6,2020-03-23
NA,WESTWOOD,6,2020-03-24
NA,WESTWOOD,9,2020-03-25
NA,WESTWOOD,11,2020-03-26
LOS ANGELES,WESTWOOD,16,2020-03-27
LOS ANGELES,WESTWOOD,17,2020-03-28
UNINCORPORATED,WHITE FENCE FARMS,0,2020-03-27
UNINCORPORATED,WHITE FENCE FARMS,0,2020-03-28
NA,WHITTIER,2,2020-03-19
NA,WHITTIER,2,2020-03-20
NA,WHITTIER,2,2020-03-21
NA,WHITTIER,2,2020-03-22
NA,WHITTIER,2,2020-03-23
NA,WHITTIER,3,2020-03-24
NA,WHITTIER,3,2020-03-25
NA,WHITTIER,3,2020-03-26
NA,WHITTIER,4,2020-03-27
UNINCORPORATED,WHITTIER,0,2020-03-27
NA,WHITTIER,6,2020-03-28
UNINCORPORATED,WHITTIER,0,2020-03-28
UNINCORPORATED,WHITTIER NARROWS,0,2020-03-28
NA,WHOLESALE DISTRICT,1,2020-03-24
NA,WHOLESALE DISTRICT,4,2020-03-25
NA,WHOLESALE DISTRICT,6,2020-03-26
LOS ANGELES,WHOLESALE DISTRICT,8,2020-03-27
LOS ANGELES,WHOLESALE DISTRICT,11,2020-03-28
NA,WILLOWBROOK,1,2020-03-24
NA,WILLOWBROOK,1,2020-03-25
NA,WILLOWBROOK,1,2020-03-26
UNINCORPORATED,WILLOWBROOK,1,2020-03-27
UNINCORPORATED,WILLOWBROOK,1,2020-03-28
NA,WILMINGTON,1,2020-03-22
NA,WILMINGTON,3,2020-03-23
NA,WILMINGTON,4,2020-03-24
NA,WILMINGTON,4,2020-03-25
NA,WILMINGTON,5,2020-03-26
LOS ANGELES,WILMINGTON,5,2020-03-27
LOS ANGELES,WILMINGTON,7,2020-03-28
NA,WILSHIRE CENTER,1,2020-03-23
NA,WILSHIRE CENTER,1,2020-03-24
NA,WILSHIRE CENTER,2,2020-03-25
NA,WILSHIRE CENTER,2,2020-03-26
LOS ANGELES,WILSHIRE CENTER,4,2020-03-27
LOS ANGELES,WILSHIRE CENTER,4,2020-03-28
NA,WINNETKA,1,2020-03-20
NA,WINNETKA,1,2020-03-21
NA,WINNETKA,1,2020-03-22
NA,WINNETKA,1,2020-03-23
NA,WINNETKA,2,2020-03-24
NA,WINNETKA,3,2020-03-25
NA,WINNETKA,5,2020-03-26
LOS ANGELES,WINNETKA,3,2020-03-27
LOS ANGELES,WINNETKA,8,2020-03-28
UNINCORPORATED,WISEBURN,NA,2020-03-27
UNINCORPORATED,WISEBURN,NA,2020-03-28
NA,WOODLAND HILLS,2,2020-03-17
LOS ANGELES,WOODLAND HILLS,3,2020-03-18
NA,WOODLAND HILLS,3,2020-03-19
NA,WOODLAND HILLS,4,2020-03-20
NA,WOODLAND HILLS,5,2020-03-21
NA,WOODLAND HILLS,5,2020-03-22
NA,WOODLAND HILLS,7,2020-03-23
NA,WOODLAND HILLS,8,2020-03-24
NA,WOODLAND HILLS,11,2020-03-25
NA,WOODLAND HILLS,13,2020-03-26
LOS ANGELES,WOODLAND HILLS,14,2020-03-27
LOS ANGELES,WOODLAND HILLS,18,2020-03-28
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),137,2020-03-17
LONG BEACH,LONG BEACH,5,2020-03-17
PASADENA,PASADENA,2,2020-03-17
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),180,2020-03-18
LONG BEACH,LONG BEACH,8,2020-03-18
PASADENA,PASADENA,2,2020-03-18
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),217,2020-03-19
LONG BEACH,LONG BEACH,12,2020-03-19
PASADENA,PASADENA,2,2020-03-19
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),278,2020-03-20
LONG BEACH,LONG BEACH,12,2020-03-20
PASADENA,PASADENA,2,2020-03-20
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),335,2020-03-21
LONG BEACH,LONG BEACH,13,2020-03-21
PASADENA,PASADENA,3,2020-03-21
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),391,2020-03-22
LONG BEACH,LONG BEACH,15,2020-03-22
PASADENA,PASADENA,3,2020-03-22
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),516,2020-03-23
LONG BEACH,LONG BEACH,17,2020-03-23
PASADENA,PASADENA,3,2020-03-23
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),635,2020-03-24
LONG BEACH,LONG BEACH,21,2020-03-24
PASADENA,PASADENA,6,2020-03-24
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),764,2020-03-25
LONG BEACH,LONG BEACH,28,2020-03-25
PASADENA,PASADENA,7,2020-03-25
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1166,2020-03-26
LONG BEACH,LONG BEACH,41,2020-03-26
PASADENA,PASADENA,9,2020-03-26
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1402,2020-03-27
LONG BEACH,LONG BEACH,54,2020-03-27
PASADENA,PASADENA,9,2020-03-27
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1720,2020-03-28
LONG BEACH,LONG BEACH,75,2020-03-28
PASADENA,PASADENA,9,2020-03-28
